0, 561, 714, 561, 714
1, 561, 714, 561, 714
2, 561, 714, 561, 714
3, 561, 714, 561, 714
4, 561, 714, 561, 714
5, 561, 714, 561, 714
6, 561, 714, 561, 714
7, 561, 714, 561, 714
8, 561, 714, 561, 714
