0, -35.066321, -58.508619, -35.067490, -58.507189
1, -35.066321, -58.507203, -35.067490, -58.505774
2, -35.066321, -58.505802, -35.067490, -58.504373
3, -35.067467, -58.505802, -35.068637, -58.504373
4, -35.067467, -58.507203, -35.068637, -58.505774
5, -35.067467, -58.508605, -35.068637, -58.507176
6, -35.068614, -58.508605, -35.069784, -58.507176
7, -35.068614, -58.507203, -35.069784, -58.505774
8, -35.068614, -58.505802, -35.069784, -58.504373
